,brand,model,top_speed_kmh,battery_capacity_kWh,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,fast_charge_port,towing_capacity_kg,cargo_volume_l,seats,drivetrain,segment,length_mm,width_mm,height_mm,car_body_type
46,BMW,i5 xDrive40 Sedan (MY25),0.44999999999999996,0.6194415718717683,0.437037037037037,0.2222222222222222,0.6,0.18934911242603547,0.4246031746031746,CCS,0.8,0.24231593995711223,0.4285714285714285,AWD,E - Executive,0.6293706293706296,0.6170212765957448,0.2831050228310503,Sedan
47,BMW,i5 xDrive40 Touring (MY25),0.44999999999999996,0.6194415718717683,0.437037037037037,0.24904214559386972,0.5727272727272728,0.19526627218934905,0.4246031746031746,CCS,0.8,0.29949964260185846,0.4285714285714285,AWD,E - Executive,0.6293706293706296,0.6170212765957448,0.2831050228310503,Station/Estate
48,BMW,i7 M70 xDrive,0.625,0.8314374353671148,0.8148148148148148,0.3793103448275862,0.6454545454545454,0.08875739644970412,0.5158730158730158,CCS,0.0,0.2494639027877055,0.4285714285714285,AWD,F - Luxury,0.7740384615384617,0.7234042553191484,0.32724505327245046,Sedan
49,BMW,i7 eDrive50,0.3999999999999999,0.8314374353671148,0.48148148148148145,0.26053639846743293,0.7,0.19526627218934905,0.5158730158730158,CCS,0.0,0.2494639027877055,0.4285714285714285,RWD,F - Luxury,0.7740384615384617,0.7234042553191484,0.32724505327245046,Sedan
50,BMW,i7 xDrive60,0.575,0.8314374353671148,0.5518518518518518,0.24137931034482762,0.6818181818181818,0.14792899408284022,0.5158730158730158,CCS,0.8,0.2494639027877055,0.4285714285714285,AWD,F - Luxury,0.7740384615384617,0.7234042553191484,0.32724505327245046,Sedan
51,BMW,iX M70 xDrive,0.625,0.9058945191313339,0.7518518518518518,0.3831417624521073,0.6636363636363636,0.09467455621301771,0.4801587301587302,CCS,1.0,0.2494639027877055,0.4285714285714285,AWD,JE - Executive,0.5878496503496504,0.7659574468085104,0.5570776255707761,SUV
52,BMW,iX xDrive45,0.375,0.7600827300930713,0.5185185185185185,0.32183908045977005,0.609090909090909,0.1715976331360946,0.3412698412698413,CCS,1.0,0.2494639027877055,0.4285714285714285,AWD,JE - Executive,0.5878496503496504,0.7659574468085104,0.5570776255707761,SUV
53,BMW,iX xDrive60,0.375,0.9079627714581178,0.5666666666666667,0.32567049808429116,0.7090909090909091,0.14201183431952658,0.4801587301587302,CCS,1.0,0.2494639027877055,0.4285714285714285,AWD,JE - Executive,0.5878496503496504,0.7659574468085104,0.5570776255707761,SUV
54,BMW,iX1 eDrive20,0.22499999999999998,0.44881075491209926,0.18296296296296297,0.15708812260536398,0.4636363636363636,0.36094674556213013,0.25793650793650796,CCS,0.3,0.24231593995711223,0.4285714285714285,FWD,JC - Medium,0.3846153846153848,0.5,0.43683409436834086,SUV
55,BMW,iX1 xDrive30,0.275,0.44881075491209926,0.36592592592592593,0.1762452107279694,0.44545454545454544,0.20118343195266264,0.25793650793650796,CCS,0.48000000000000004,0.24231593995711223,0.4285714285714285,AWD,JC - Medium,0.3846153846153848,0.5,0.43683409436834086,SUV
56,BMW,iX2 eDrive20,0.22499999999999998,0.44881075491209926,0.18296296296296297,0.14559386973180077,0.47272727272727266,0.37869822485207094,0.25793650793650796,CCS,0.3,0.26733380986418875,0.4285714285714285,FWD,JC - Medium,0.40821678321678334,0.5,0.35159817351598166,SUV
57,BMW,iX2 xDrive30,0.275,0.44881075491209926,0.36592592592592593,0.1762452107279694,0.4545454545454545,0.20118343195266264,0.25793650793650796,CCS,0.48000000000000004,0.26733380986418875,0.4285714285714285,AWD,JC - Medium,0.40821678321678334,0.5,0.35159817351598166,SUV
58,BYD,ATTO 2,0.17500000000000004,0.24612202688728024,0.2148148148148148,0.13793103448275867,0.19999999999999998,0.3372781065088757,0.08730158730158731,CCS,0.3,0.1779842744817727,0.4285714285714285,FWD,JB - Compact,0.3015734265734267,0.46808510638297873,0.5266362252663623,SUV
59,BYD,ATTO 3 (MY25),0.17500000000000004,0.405377456049638,0.22962962962962963,0.13409961685823757,0.3727272727272727,0.301775147928994,0.18253968253968256,CCS,0.3,0.20657612580414583,0.4285714285714285,FWD,JC - Medium,0.3649475524475525,0.5638297872340425,0.4353120243531201,SUV
60,BYD,DOLPHIN 44.9 kWh Active,0.125,0.24405377456049637,0.13333333333333333,0.08812260536398464,0.23636363636363636,0.5976331360946745,0.08333333333333333,CCS,0.0,0.13867047891350967,0.4285714285714285,FWD,C - Medium,0.2928321678321679,0.34042553191489366,0.36681887366818877,Hatchback
61,BYD,DOLPHIN 44.9 kWh Boost,0.17500000000000004,0.24405377456049637,0.0,0.13793103448275867,0.22727272727272727,0.34319526627218927,0.08333333333333333,CCS,0.0,0.13867047891350967,0.4285714285714285,FWD,C - Medium,0.2928321678321679,0.34042553191489366,0.36681887366818877,Hatchback
62,BYD,DOLPHIN 60.4 kWh,0.17500000000000004,0.405377456049638,0.22962962962962963,0.12643678160919536,0.3909090909090909,0.2840236686390532,0.14285714285714285,CCS,0.0,0.13867047891350967,0.4285714285714285,FWD,C - Medium,0.2928321678321679,0.34042553191489366,0.36681887366818877,Hatchback
63,BYD,DOLPHIN SURF 30 kWh Active,0.125,0.0899689762150982,0.12962962962962962,0.10344827586206895,0.1,0.5266272189349112,0.06349206349206347,CCS,0.0,0.11222301644031452,0.2857142857142857,FWD,B - Compact,0.16171328671328689,0.23404255319148914,0.39726027397260255,Hatchback
64,BYD,DOLPHIN SURF 43.2 kWh Boost,0.125,0.22647362978283353,0.12962962962962962,0.09578544061302685,0.24545454545454545,0.5857988165680472,0.12301587301587301,CCS,0.0,0.11222301644031452,0.2857142857142857,FWD,B - Compact,0.16171328671328689,0.23404255319148914,0.39726027397260255,Hatchback
65,BYD,DOLPHIN SURF 43.2 kWh Comfort,0.125,0.22647362978283353,0.16296296296296295,0.11494252873563215,0.23636363636363636,0.4082840236686389,0.12301587301587301,CCS,0.0,0.11222301644031452,0.2857142857142857,FWD,B - Compact,0.16171328671328689,0.23404255319148914,0.39726027397260255,Hatchback
66,BYD,SEAL 61.4 kWh RWD Comfort,0.4750000000000001,0.4146845915201654,0.28148148148148144,0.09195402298850575,0.4181818181818182,0.31360946745562124,0.18253968253968256,CCS,0.3,0.1779842744817727,0.4285714285714285,RWD,D - Large,0.5157342657342658,0.5638297872340425,0.19939117199391188,Sedan
67,BYD,SEAL 82.5 kWh AWD Excellence,0.275,0.6328852119958635,0.4962962962962963,0.1915708812260536,0.5636363636363636,0.09467455621301771,0.28174603174603174,CCS,0.6,0.1779842744817727,0.4285714285714285,AWD,D - Large,0.5157342657342658,0.5638297872340425,0.19939117199391188,Sedan
68,BYD,SEAL 82.5 kWh RWD Design,0.275,0.6328852119958635,0.26666666666666666,0.13793103448275867,0.6272727272727272,0.2189349112426035,0.28174603174603174,CCS,0.3,0.1779842744817727,0.4285714285714285,RWD,D - Large,0.5157342657342658,0.5638297872340425,0.19939117199391188,Sedan
69,BYD,SEAL U 71.8 kWh Comfort,0.25,0.5222337125129266,0.22962962962962963,0.23754789272030652,0.40909090909090906,0.4201183431952662,0.17063492063492064,CCS,0.52,0.28663330950679056,0.4285714285714285,FWD,JD - Large,0.5091783216783217,0.5957446808510634,0.5159817351598175,SUV
70,BYD,SEAL U 87 kWh Design,0.25,0.6794208893485005,0.24444444444444444,0.24904214559386972,0.5272727272727272,0.437869822485207,0.2222222222222222,CCS,0.52,0.28663330950679056,0.4285714285714285,FWD,JD - Large,0.5091783216783217,0.5957446808510634,0.5159817351598175,SUV
71,BYD,SEALION 7 82.5 kWh AWD Design,0.44999999999999996,0.6328852119958635,0.5111111111111111,0.27586206896551724,0.4818181818181818,0.136094674556213,0.3412698412698413,CCS,0.6,0.2637598284488921,0.4285714285714285,AWD,JD - Large,0.5288461538461537,0.670212765957447,0.4429223744292239,SUV
72,BYD,SEALION 7 82.5 kWh RWD Comfort,0.44999999999999996,0.6328852119958635,0.28148148148148144,0.23754789272030652,0.509090909090909,0.2662721893491124,0.3412698412698413,CCS,0.3,0.2637598284488921,0.4285714285714285,RWD,JD - Large,0.5288461538461537,0.670212765957447,0.4429223744292239,SUV
73,BYD,SEALION 7 91.3 kWh AWD Excellence,0.44999999999999996,0.7238883143743535,0.5111111111111111,0.27969348659003834,0.5363636363636364,0.136094674556213,0.5396825396825397,CCS,0.6,0.2637598284488921,0.4285714285714285,AWD,JD - Large,0.5288461538461537,0.670212765957447,0.4429223744292239,SUV
74,BYD,TANG Flagship,0.32500000000000007,0.904860392967942,0.5185185185185185,0.367816091954023,0.5909090909090908,0.15976331360946744,0.28174603174603174,CCS,0.6,0.06004288777698358,0.7142857142857143,AWD,JE - Executive,0.590034965034965,0.7340425531914896,0.6331811263318112,SUV
75,CUPRA,Born 170 kW - 59 kWh,0.17500000000000004,0.38986556359875907,0.22962962962962963,0.1800766283524904,0.40909090909090906,0.2662721893491124,0.32142857142857145,CCS,0.0,0.1672623302358828,0.4285714285714285,RWD,C - Medium,0.3068181818181819,0.42340425531914905,0.3211567732115679,Hatchback
76,CUPRA,Born 170 kW - 77 kWh,0.17500000000000004,0.576008273009307,0.22962962962962963,0.1839080459770115,0.5909090909090908,0.2840236686390532,0.38095238095238093,CCS,0.0,0.1672623302358828,0.4285714285714285,RWD,C - Medium,0.3068181818181819,0.42340425531914905,0.3211567732115679,Hatchback
77,CUPRA,Born VZ,0.375,0.5966907962771457,0.4037037037037037,0.15325670498084287,0.6,0.20118343195266264,0.42063492063492064,CCS,0.0,0.1672623302358828,0.4285714285714285,RWD,C - Medium,0.3068181818181819,0.42340425531914905,0.31811263318112637,Hatchback
78,CUPRA,Tavascan Endurance,0.275,0.576008273009307,0.4037037037037037,0.12643678160919536,0.5636363636363636,0.272189349112426,0.3611111111111111,CCS,0.4,0.27805575411007866,0.4285714285714285,RWD,JC - Medium,0.4475524475524475,0.5340425531914894,0.4079147640791474,SUV
79,CUPRA,Tavascan VZ,0.275,0.576008273009307,0.4037037037037037,0.15708812260536398,0.5272727272727272,0.19526627218934905,0.3611111111111111,CCS,0.48000000000000004,0.27805575411007866,0.4285714285714285,AWD,JC - Medium,0.4475524475524475,0.5340425531914894,0.4079147640791474,SUV
80,Cadillac,Lyriq 600 E4,0.42500000000000004,0.8345398138572906,0.45185185185185184,0.31800766283524906,0.5909090909090908,0.18343195266272183,0.5396825396825397,CCS,0.6348,0.4588992137240887,0.4285714285714285,AWD,JF - Luxury,0.6053321678321679,0.780851063829787,0.4474885844748857,SUV
81,Citroen,e-Berlingo M 50 kWh,0.03500000000000003,0.296794208893485,0.1925925925925926,0.15325670498084287,0.1818181818181818,0.5621301775147928,0.20238095238095238,CCS,0.3,0.4460328806290208,0.4285714285714285,FWD,N - Passenger Van,0.3422202797202798,0.6617021276595745,0.7214611872146119,Small Passenger Van
82,Citroen,e-Berlingo XL 50 kWh,0.03500000000000003,0.296794208893485,0.1925925925925926,0.15325670498084287,0.1727272727272727,0.5621301775147928,0.20238095238095238,CCS,0.3,0.642601858470336,0.7142857142857143,FWD,N - Passenger Van,0.49519230769230793,0.6617021276595745,0.7382039573820394,Small Passenger Van
83,Citroen,e-C3,0.050000000000000044,0.23474663908996896,0.08888888888888888,0.09961685823754785,0.21818181818181817,0.5502958579881656,0.12301587301587301,CCS,0.22,0.11365260900643318,0.4285714285714285,FWD,B - Compact,0.1726398601398602,0.3085106382978724,0.3774733637747336,Hatchback
84,Citroen,e-C3 Aircross,0.09999999999999998,0.23474663908996896,0.09259259259259259,0.13409961685823757,0.1909090909090909,0.6331360946745561,0.12301587301587301,CCS,0.14,0.22087205146533237,0.4285714285714285,FWD,JB - Compact,0.33872377622377625,0.3936170212765955,0.5038051750380514,SUV
85,Citroen,e-C4,0.125,0.2585315408479834,0.1925925925925926,0.09961685823754785,0.2727272727272727,0.4556213017751478,0.19444444444444448,CCS,0.0,0.16368834882058617,0.4285714285714285,FWD,C - Medium,0.32342657342657355,0.47659574468085086,0.298325722983257,Hatchback
86,Citroen,e-C4 54 kWh,0.125,0.3050672182006204,0.1925925925925926,0.04980842911877398,0.34545454545454546,0.4082840236686389,0.19444444444444448,CCS,0.0,0.16368834882058617,0.4285714285714285,FWD,C - Medium,0.32342657342657355,0.47659574468085086,0.298325722983257,Hatchback
87,Citroen,e-C4 X,0.125,0.2585315408479834,0.1925925925925926,0.08812260536398464,0.28181818181818175,0.4556213017751478,0.19444444444444448,CCS,0.0,0.25661186561829885,0.4285714285714285,FWD,C - Medium,0.42832167832167833,0.47659574468085086,0.298325722983257,Sedan
88,Citroen,e-C4 X 54 kWh,0.125,0.3050672182006204,0.1925925925925926,0.03831417624521072,0.36363636363636365,0.4082840236686389,0.19444444444444448,CCS,0.0,0.25661186561829885,0.4285714285714285,FWD,C - Medium,0.42832167832167833,0.47659574468085086,0.298325722983257,Sedan
89,Citroen,e-SpaceTourer M 50 kWh,0.025000000000000022,0.2585315408479834,0.16296296296296295,0.4137931034482758,0.08181818181818182,0.6568047337278106,0.19444444444444448,CCS,0.4,0.32308791994281627,0.9999999999999999,FWD,N - Passenger Van,0.5957167832167833,0.6595744680851059,0.8538812785388128,Small Passenger Van
90,Citroen,e-SpaceTourer M 75 kWh,0.025000000000000022,0.4829369183040331,0.16296296296296295,0.3563218390804598,0.22727272727272727,0.710059171597633,0.19841269841269843,CCS,0.4,0.32308791994281627,0.9999999999999999,FWD,N - Passenger Van,0.5957167832167833,0.6595744680851059,0.8538812785388128,Small Passenger Van
91,Citroen,e-SpaceTourer XL 50 kWh,0.025000000000000022,0.2585315408479834,0.16296296296296295,0.421455938697318,0.08181818181818182,0.6568047337278106,0.19444444444444448,CCS,0.4,0.598999285203717,0.9999999999999999,FWD,N - Passenger Van,0.7486888111888113,0.6595744680851059,0.8538812785388128,Small Passenger Van
92,Citroen,e-SpaceTourer XL 75 kWh,0.025000000000000022,0.4829369183040331,0.16296296296296295,0.3639846743295019,0.22727272727272727,0.710059171597633,0.19841269841269843,CCS,0.4,0.598999285203717,0.9999999999999999,FWD,N - Passenger Van,0.7486888111888113,0.6595744680851059,0.8538812785388128,Small Passenger Van
93,DS,3 E-Tense,0.125,0.3050672182006204,0.1925925925925926,0.07279693486590039,0.29999999999999993,0.4023668639053254,0.2222222222222222,CCS,0.0,0.1422444603288063,0.4285714285714285,FWD,JB - Compact,0.2176573426573427,0.40851063829787204,0.31202435312024335,SUV
94,DS,N°4 E-Tense,0.17500000000000004,0.3826266804550154,0.25555555555555554,0.08045977011494254,0.4363636363636363,0.2899408284023668,0.16269841269841273,CCS,0.0,0.17083631165117943,0.4285714285714285,FWD,JC - Medium,0.34090909090909105,0.5446808510638297,0.21461187214611854,Hatchback
95,DS,N°8 AWD Long Range,0.32500000000000007,0.7849017580144777,0.3785185185185185,0.14176245210727967,0.7181818181818181,0.18934911242603547,0.40079365079365076,CCS,0.56,0.3352394567548249,0.4285714285714285,AWD,JD - Large,0.5305944055944058,0.6595744680851059,0.37290715372907135,SUV
96,DS,N°8 FWD,0.32500000000000007,0.5418821096173734,0.25555555555555554,0.12260536398467436,0.509090909090909,0.32544378698224846,0.28174603174603174,CCS,0.504,0.3352394567548249,0.4285714285714285,FWD,JD - Large,0.5305944055944058,0.6595744680851059,0.37290715372907135,SUV
97,DS,N°8 FWD Long Range,0.32500000000000007,0.7849017580144777,0.25555555555555554,0.10344827586206895,0.7454545454545455,0.33136094674556205,0.40079365079365076,CCS,0.48000000000000004,0.3352394567548249,0.4285714285714285,FWD,JD - Large,0.5305944055944058,0.6595744680851059,0.37290715372907135,SUV
98,Dacia,Spring Electric 45,0.0,0.03826266804550155,0.09259259259259259,0.0,0.054545454545454536,1.0,0.0,CCS,0.0,0.11222301644031452,0.2857142857142857,FWD,A - Mini,0.034965034965035,0.025531914893616836,0.28462709284627064,Hatchback
99,Dacia,Spring Electric 65,0.0,0.03826266804550155,0.0837037037037037,0.01915708812260536,0.04545454545454544,0.6804733727810649,0.0,CCS,0.0,0.11222301644031452,0.2857142857142857,FWD,A - Mini,0.034965034965035,0.025531914893616836,0.28462709284627064,Hatchback
100,Dongfeng,Box 31.4 kWh,0.07500000000000007,0.0796277145811789,0.11851851851851851,0.06513409961685823,0.1,0.6094674556213017,0.08333333333333333,CCS,0.0,0.12508934953538242,0.4285714285714285,FWD,B - Compact,0.174825174825175,0.42553191489361675,0.36681887366818877,Hatchback
101,Dongfeng,Box 42.3 kWh,0.07500000000000007,0.1933815925542916,0.11851851851851851,0.07662835249042144,0.21818181818181817,0.6094674556213017,0.08730158730158731,CCS,0.0,0.12508934953538242,0.4285714285714285,FWD,B - Compact,0.174825174825175,0.42553191489361675,0.36681887366818877,Hatchback
102,Elaris,BEO 86 kWh,0.125,0.6173733195449844,0.23703703703703702,0.3601532567049809,0.4636363636363636,0.43195266272189337,0.14285714285714285,CCS,0.0,0.2258756254467477,0.4285714285714285,FWD,JD - Large,0.47115384615384626,0.6340425531914891,0.5585996955859969,SUV
103,Fiat,500e 3+1 24 kWh,0.050000000000000044,0.0,0.16296296296296295,0.011494252873563204,0.0,0.4023668639053254,0.04365079365079365,CCS,0.0,0.024303073624017152,0.2857142857142857,FWD,B - Compact,0.004807692307692291,0.15531914893617005,0.30441400304414,Hatchback
104,Fiat,500e 3+1 42 kWh,0.125,0.16546018614270935,0.16296296296296295,0.04980842911877398,0.1818181818181818,0.4023668639053254,0.1507936507936508,CCS,0.0,0.024303073624017152,0.2857142857142857,FWD,B - Compact,0.004807692307692291,0.15531914893617005,0.30441400304414,Hatchback
105,Fiat,500e Cabrio 24 kWh,0.050000000000000044,0.0,0.16296296296296295,0.011494252873563204,0.0,0.4023668639053254,0.04365079365079365,CCS,0.0,0.024303073624017152,0.2857142857142857,FWD,B - Compact,0.004807692307692291,0.15531914893617005,0.30441400304414,Cabriolet
106,Fiat,500e Cabrio 42 kWh,0.125,0.16546018614270935,0.16296296296296295,0.06130268199233718,0.1727272727272727,0.4023668639053254,0.1507936507936508,CCS,0.0,0.024303073624017152,0.2857142857142857,FWD,B - Compact,0.004807692307692291,0.15531914893617005,0.30441400304414,Cabriolet
107,Fiat,500e Hatchback 24 kWh,0.050000000000000044,0.0,0.16296296296296295,0.011494252873563204,0.0,0.4023668639053254,0.04365079365079365,CCS,0.0,0.024303073624017152,0.2857142857142857,FWD,B - Compact,0.004807692307692291,0.15531914893617005,0.30441400304414,Hatchback
108,Fiat,500e Hatchback 42 kWh,0.125,0.16546018614270935,0.16296296296296295,0.03448275862068967,0.1818181818181818,0.4023668639053254,0.1507936507936508,CCS,0.0,0.024303073624017152,0.2857142857142857,FWD,B - Compact,0.004807692307692291,0.15531914893617005,0.30441400304414,Hatchback
109,Fiat,600e,0.125,0.3050672182006204,0.1925925925925926,0.05747126436781608,0.3181818181818181,0.4023668639053254,0.19841269841269843,CCS,0.0,0.14939242315939957,0.4285714285714285,FWD,JB - Compact,0.24082167832167833,0.36382978723404236,0.2952815829528159,SUV
110,Fiat,Grande Panda,0.03500000000000003,0.23267838676318509,0.09037037037037036,0.10344827586206895,0.22727272727272727,0.5207100591715975,0.12301587301587301,CCS,0.22,0.1501072194424589,0.4285714285714285,FWD,B - Compact,0.16564685314685335,0.3255319148936171,0.36681887366818877,Hatchback
111,Ford,Capri Extended Range AWD,0.275,0.5966907962771457,0.502962962962963,0.14942528735632188,0.5818181818181818,0.18343195266272183,0.42063492063492064,CCS,0.48000000000000004,0.30021443888491783,0.4285714285714285,AWD,D - Large,0.4471153846153846,0.5574468085106381,0.452054794520548,Liftback Sedan
112,Ford,Capri Extended Range RWD,0.275,0.576008273009307,0.4037037037037037,0.09961685823754785,0.5818181818181818,0.24852071005917153,0.3611111111111111,CCS,0.4,0.30021443888491783,0.4285714285714285,RWD,D - Large,0.4471153846153846,0.5574468085106381,0.452054794520548,Liftback Sedan
113,Ford,Capri Standard Range RWD,0.17500000000000004,0.3174767321613237,0.22962962962962963,0.2068965517241379,0.3363636363636363,0.4023668639053254,0.2222222222222222,CCS,0.4,0.30021443888491783,0.4285714285714285,RWD,D - Large,0.4471153846153846,0.5574468085106381,0.452054794520548,Liftback Sedan
114,Ford,Explorer Extended Range AWD,0.275,0.5966907962771457,0.502962962962963,0.16858237547892718,0.5545454545454546,0.18343195266272183,0.42063492063492064,CCS,0.48000000000000004,0.30021443888491783,0.4285714285714285,AWD,JC - Medium,0.3706293706293706,0.55531914893617,0.4718417047184169,SUV
115,Ford,Explorer Extended Range RWD,0.275,0.576008273009307,0.4037037037037037,0.11494252873563215,0.5454545454545454,0.24852071005917153,0.3611111111111111,CCS,0.4,0.30021443888491783,0.4285714285714285,RWD,JC - Medium,0.3706293706293706,0.55531914893617,0.45814307458143055,SUV
116,Ford,Explorer Standard Range RWD,0.17500000000000004,0.3174767321613237,0.22962962962962963,0.10727969348659006,0.3090909090909091,0.38461538461538447,0.2222222222222222,CCS,0.4,0.30021443888491783,0.4285714285714285,RWD,JC - Medium,0.3706293706293706,0.55531914893617,0.45814307458143055,SUV
117,Ford,Mustang Mach-E ER AWD (MY25),0.275,0.6897621509824199,0.5,0.1954022988505747,0.5454545454545454,0.1538461538461538,0.30158730158730157,CCS,0.6,0.30021443888491783,0.4285714285714285,AWD,JD - Large,0.47770979020979043,0.5765957446808514,0.44901065449010646,SUV
118,Ford,Mustang Mach-E ER AWD (MY24),0.275,0.7207859358841779,0.5,0.2145593869731801,0.5636363636363636,0.14201183431952658,0.3412698412698413,CCS,0.6,0.30021443888491783,0.4285714285714285,AWD,JD - Large,0.47770979020979043,0.5765957446808514,0.44901065449010646,SUV
119,Ford,Mustang Mach-E ER RWD (MY25),0.275,0.6897621509824199,0.3888888888888889,0.14559386973180077,0.6181818181818182,0.23076923076923067,0.30158730158730157,CCS,0.6,0.30021443888491783,0.4285714285714285,RWD,JD - Large,0.47770979020979043,0.5765957446808514,0.44901065449010646,SUV
120,Ford,Mustang Mach-E ER RWD (MY24),0.275,0.7207859358841779,0.3888888888888889,0.16475095785440608,0.6272727272727272,0.2189349112426035,0.3412698412698413,CCS,0.6,0.30021443888491783,0.4285714285714285,RWD,JD - Large,0.47770979020979043,0.5765957446808514,0.44901065449010646,SUV
121,Ford,Mustang Mach-E GT (MY24),0.375,0.7207859358841779,0.7037037037037037,0.26053639846743293,0.5272727272727272,0.09467455621301771,0.3412698412698413,CCS,0.3,0.30021443888491783,0.4285714285714285,AWD,JD - Large,0.49082167832167833,0.5765957446808514,0.4322678843226786,SUV
122,Ford,Mustang Mach-E GT (MY25),0.375,0.7207859358841779,0.7037037037037037,0.26053639846743293,0.5454545454545454,0.09467455621301771,0.3412698412698413,CCS,0.3,0.30021443888491783,0.4285714285714285,AWD,JD - Large,0.49082167832167833,0.5765957446808514,0.4322678843226786,SUV
123,Ford,Mustang Mach-E Rally (MY25),0.375,0.7207859358841779,0.7037037037037037,0.26436781609195403,0.509090909090909,0.10059171597633132,0.3412698412698413,CCS,0.3,0.30021443888491783,0.4285714285714285,AWD,JD - Large,0.49082167832167833,0.5765957446808514,0.4627092846270928,SUV
124,Ford,Mustang Mach-E Rally (MY24),0.375,0.7207859358841779,0.7037037037037037,0.26436781609195403,0.5,0.10059171597633132,0.3412698412698413,CCS,0.3,0.30021443888491783,0.4285714285714285,AWD,JD - Large,0.49082167832167833,0.5765957446808514,0.4627092846270928,SUV
125,Ford,Mustang Mach-E SR RWD (MY24),0.275,0.5305067218200619,0.3888888888888889,0.1724137931034483,0.4545454545454545,0.2366863905325443,0.28174603174603174,CCS,0.3,0.30021443888491783,0.4285714285714285,RWD,JD - Large,0.47770979020979043,0.5765957446808514,0.44901065449010646,SUV
126,Ford,Mustang Mach-E SR RWD (MY25),0.275,0.5305067218200619,0.3888888888888889,0.1724137931034483,0.44545454545454544,0.2366863905325443,0.28174603174603174,CCS,0.3,0.30021443888491783,0.4285714285714285,RWD,JD - Large,0.47770979020979043,0.5765957446808514,0.44901065449010646,SUV
127,Ford,Puma Gen-E,0.17500000000000004,0.23061013443640122,0.2148148148148148,0.06513409961685823,0.2545454545454545,0.34319526627218927,0.2222222222222222,CCS,0.3,0.30021443888491783,0.4285714285714285,FWD,JB - Compact,0.2596153846153848,0.4148936170212765,0.3439878234398783,SUV
128,Ford,e-Tourneo Courier,0.09999999999999998,0.23061013443640122,0.2148148148148148,0.210727969348659,0.1181818181818182,0.5207100591715975,0.20238095238095238,CCS,0.3,0.30021443888491783,0.4285714285714285,FWD,N - Passenger Van,0.31337412587412605,0.5659574468085107,0.7427701674277016,Small Passenger Van
129,Ford,e-Tourneo Custom L1 160 kW,0.025000000000000022,0.4415718717683557,0.3074074074074074,1.0,0.1818181818181818,0.4023668639053254,0.16269841269841273,CCS,0.8,0.30021443888491783,0.8571428571428571,RWD,N - Passenger Van,0.625,0.8276595744680852,0.9589041095890409,Small Passenger Van
130,Ford,e-Tourneo Custom L1 210 kW,0.025000000000000022,0.4415718717683557,0.3074074074074074,1.0,0.1818181818181818,0.34319526627218927,0.16269841269841273,CCS,0.8,0.30021443888491783,0.8571428571428571,RWD,N - Passenger Van,0.625,0.8276595744680852,0.9589041095890409,Small Passenger Van
131,Ford,e-Tourneo Custom L2 160 kW,0.125,0.4415718717683557,0.3074074074074074,1.0,0.1818181818181818,0.4023668639053254,0.16269841269841273,CCS,0.8,0.30021443888491783,0.8571428571428571,RWD,N - Passenger Van,1.0,0.8276595744680852,0.9589041095890409,Small Passenger Van
132,Ford,e-Tourneo Custom L2 210 kW,0.125,0.4415718717683557,0.3074074074074074,1.0,0.1818181818181818,0.34319526627218927,0.16269841269841273,CCS,0.8,0.30021443888491783,0.8571428571428571,RWD,N - Passenger Van,1.0,0.8276595744680852,0.9589041095890409,Small Passenger Van
133,GWM,ORA 03 48 kWh,0.17500000000000004,0.249224405377456,0.18518518518518517,0.14176245210727967,0.22727272727272727,0.36094674556213013,0.06349206349206347,CCS,0.0,0.055039313795568284,0.4285714285714285,FWD,C - Medium,0.26879370629370647,0.457446808510638,0.41704718417047193,Hatchback
134,GWM,ORA 03 63 kWh,0.17500000000000004,0.39296794208893476,0.18518518518518517,0.12260536398467436,0.3727272727272727,0.35502958579881644,0.10714285714285714,CCS,0.0,0.055039313795568284,0.4285714285714285,FWD,C - Medium,0.26879370629370647,0.457446808510638,0.41704718417047193,Hatchback
135,GWM,ORA 03 GT,0.17500000000000004,0.39296794208893476,0.18518518518518517,0.14942528735632188,0.34545454545454546,0.35502958579881644,0.10714285714285714,CCS,0.0,0.055039313795568284,0.4285714285714285,FWD,C - Medium,0.2770979020979021,0.506382978723404,0.41704718417047193,Hatchback
136,GWM,ORA 07 GT,0.275,0.6432264736297828,0.5037037037037037,0.1992337164750958,0.5363636363636364,0.136094674556213,0.20238095238095238,CCS,0.0,0.13009292351679771,0.4285714285714285,AWD,D - Large,0.5467657342657342,0.5361702127659576,0.26027397260273943,Sedan
137,GWM,ORA 07 Pro,0.22499999999999998,0.4446742502585315,0.2518518518518518,0.14176245210727967,0.3909090909090909,0.35502958579881644,0.18253968253968256,CCS,0.0,0.13009292351679771,0.4285714285714285,FWD,D - Large,0.5467657342657342,0.5361702127659576,0.26027397260273943,Sedan
138,GWM,ORA 07 Pure,0.22499999999999998,0.4446742502585315,0.2518518518518518,0.14176245210727967,0.3909090909090909,0.35502958579881644,0.18253968253968256,CCS,0.0,0.13009292351679771,0.4285714285714285,FWD,D - Large,0.5467657342657342,0.5361702127659576,0.26027397260273943,Sedan
139,Genesis,G80 Electrified Luxury,0.5,0.6328852119958635,0.5185185185185185,0.1915708812260536,0.5545454545454546,0.15976331360946744,0.5198412698412698,CCS,0.66,0.14510364546104362,0.4285714285714285,AWD,F - Luxury,0.6053321678321679,0.670212765957447,0.21461187214611854,Sedan
